4.296400000000000566e-03,2.399999999999999790e-03,2.587199999999999136e-03,2.439999999999999461e-03,2.559999999999999776e-03,2.419999999999999842e-03,2.059519999999999754e-02,2.983840000000000103e-02,3.267200000000000052e-03,6.893200000000000369e-03
1.341760000000000001e-02,1.307427999999999924e-01,8.941600000000000936e-03,7.100399999999998900e-03,3.345999999999999582e-03,2.528799999999999885e-03,1.340988000000000180e-01,5.368360000000000493e-02,5.748919999999999725e-02,1.598320000000000296e-02
6.470800000000000510e-03,4.117239999999999789e-02,9.531600000000002917e-03,2.429999999999999868e-03,2.489999999999999158e-03,2.399999999999999790e-03,7.363560000000000938e-02,4.162959999999999577e-02,5.154159999999999991e-02,3.684999999999999387e-02
3.290400000000000182e-03,2.399999999999999790e-03,2.509999999999999645e-03,2.410000000000000250e-03,2.469999999999999540e-03,2.429999999999999868e-03,3.774360000000000215e-02,3.002839999999999676e-02,3.353200000000000191e-03,8.255600000000001826e-03
1.548760000000000067e-02,1.558923999999999865e-01,3.643559999999999161e-02,1.899000000000000341e-02,5.749599999999999676e-03,2.549199999999999730e-03,8.461840000000001027e-02,4.414119999999999849e-02,1.086479999999999946e-01,1.032799999999999829e-01
1.927800000000000347e-02,2.335404000000000091e-01,1.527476000000000111e-01,1.379399999999999897e-02,4.626800000000000357e-03,2.587599999999999796e-03,1.748319999999999874e-01,5.911760000000001319e-02,3.422563999999999607e-01,8.803560000000000552e-02
3.669599999999999425e-03,8.735200000000001991e-03,1.002711999999999909e-01,2.439999999999999461e-03,2.479999999999999566e-03,2.410000000000000250e-03,5.146359999999999824e-02,3.379039999999999822e-02,1.492784000000000055e-01,1.213080000000000061e-02
7.499200000000000137e-03,5.455280000000000545e-02,9.896560000000000079e-02,4.963599999999999436e-03,2.489999999999999158e-03,2.399999999999999790e-03,3.253759999999999986e-02,4.413160000000000693e-02,1.683108000000000104e-01,3.581999999999999768e-02
4.483880000000000504e-02,3.628432000000000324e-01,3.379103999999999997e-01,3.921160000000000617e-02,1.323679999999999995e-02,3.324799999999999717e-03,2.055567999999999840e-01,9.842839999999999923e-02,5.480396000000000711e-01,1.324696000000000207e-01
3.749600000000000068e-03,1.372160000000000220e-02,6.209080000000000155e-02,2.419999999999999842e-03,2.539999999999999723e-03,2.400400000000000450e-03,5.570519999999998945e-02,3.364360000000000267e-02,1.179523999999999850e-01,4.495679999999999815e-02
3.142799999999999847e-03,2.419999999999999842e-03,2.519999999999999671e-03,2.410000000000000250e-03,2.539999999999999723e-03,2.399999999999999790e-03,2.691199999999999842e-02,2.868519999999999751e-02,3.058399999999999747e-03,4.818400000000000460e-03
1.384999999999999946e-02,1.005400000000000044e-01,1.950560000000000141e-02,6.551600000000000305e-03,3.473199999999999205e-03,2.449999999999999487e-03,1.333007999999999693e-01,5.330079999999999540e-02,9.347120000000000428e-02,2.173520000000000313e-02
7.616800000000000827e-03,3.954719999999999763e-02,5.486919999999999298e-02,3.331999999999999892e-03,2.608799999999999661e-03,2.410000000000000250e-03,1.276448000000000027e-01,5.434159999999999685e-02,1.291275999999999813e-01,5.727360000000000090e-02
3.425199999999999773e-03,2.429999999999999868e-03,2.529999999999999263e-03,2.410000000000000250e-03,2.509999999999999645e-03,2.410000000000000250e-03,4.837239999999999596e-02,2.790039999999999881e-02,3.561999999999999195e-03,8.021600000000000258e-03
1.075079999999999959e-02,1.023507999999999918e-01,5.457680000000000170e-02,6.280799999999999578e-03,2.657599999999999546e-03,2.429999999999999868e-03,5.647400000000000336e-02,5.052080000000000459e-02,1.251140000000000030e-01,5.050519999999999315e-02
1.069000000000000158e-02,1.081616000000000105e-01,6.892520000000000591e-02,3.900400000000000481e-03,2.873999999999999819e-03,2.399999999999999790e-03,9.315559999999999119e-02,5.383559999999999734e-02,1.690124000000000071e-01,4.640319999999999862e-02
3.049999999999999760e-03,2.410000000000000250e-03,3.401199999999999189e-03,2.429999999999999868e-03,2.479999999999999566e-03,2.410000000000000250e-03,2.741959999999999884e-02,3.004000000000000073e-02,8.480399999999999050e-03,1.850839999999999777e-02
4.470400000000000242e-03,3.181080000000000019e-02,9.752799999999998970e-03,4.073199999999999044e-03,2.618399999999999461e-03,2.410000000000000250e-03,3.555880000000000846e-02,3.642880000000000423e-02,3.675119999999999776e-02,4.176080000000000070e-02
2.104720000000000202e-02,1.800383999999999873e-01,1.619028000000000134e-01,6.433200000000001764e-03,2.872800000000000006e-03,2.656799999999999527e-03,1.486956000000000111e-01,6.779599999999999516e-02,2.813011999999999735e-01,1.349715999999999971e-01
2.718399999999999723e-03,2.537519999999998666e-02,1.745919999999999417e-02,2.410000000000000250e-03,2.519999999999999671e-03,2.399999999999999790e-03,5.414920000000000150e-02,2.984279999999999572e-02,4.714479999999998672e-02,5.422519999999999424e-02
2.964399999999999848e-03,2.399999999999999790e-03,2.559999999999999776e-03,2.399999999999999790e-03,2.529999999999999697e-03,2.410000000000000250e-03,2.807959999999999970e-02,2.581400000000000014e-02,4.325200000000000398e-03,1.174960000000000067e-02
2.043000000000000371e-02,3.104411999999999727e-01,4.598919999999999397e-02,3.508400000000000060e-03,2.509999999999999645e-03,2.459999999999999947e-03,2.563799999999999760e-02,3.479760000000000492e-02,1.963103999999999960e-01,2.640679999999999694e-01
3.358799999999999460e-03,3.807599999999999960e-03,9.730000000000000801e-03,2.399999999999999790e-03,2.509999999999999645e-03,2.399999999999999790e-03,3.490319999999999534e-02,2.673840000000000244e-02,6.478400000000002212e-03,1.234520000000000235e-02
2.765599999999999569e-03,2.399999999999999790e-03,2.529999999999999263e-03,2.410000000000000250e-03,2.499999999999999618e-03,2.410000000000000250e-03,2.764399999999999323e-03,2.138759999999999967e-02,2.410000000000000250e-03,2.508799999999999832e-03
5.039199999999998889e-03,1.268356000000000205e-01,4.046799999999999703e-03,2.399999999999999790e-03,2.500000000000000052e-03,2.399999999999999790e-03,7.132399999999998810e-03,1.961720000000000130e-02,6.855280000000001095e-02,1.323795999999999862e-01
4.667199999999999821e-03,1.316599999999999993e-01,4.701600000000000223e-03,2.419999999999999842e-03,2.509999999999999645e-03,2.419999999999999842e-03,7.495199999999999606e-03,2.292879999999999918e-02,5.192320000000000269e-02,9.150760000000002226e-02
2.784000000000000016e-03,2.399999999999999790e-03,2.509999999999999645e-03,2.399999999999999790e-03,2.459999999999999513e-03,2.399999999999999790e-03,2.627999999999999694e-03,2.244760000000000158e-02,2.399999999999999790e-03,2.419999999999999842e-03
3.296399999999999244e-03,5.262479999999999936e-02,2.637599999999999494e-03,2.419999999999999842e-03,2.599999999999999447e-03,2.410000000000000250e-03,3.362399999999999764e-03,2.040319999999999981e-02,2.424600000000000019e-02,2.716920000000000099e-02
7.147999999999999840e-03,1.994371999999999812e-01,3.166399999999999337e-03,2.410000000000000250e-03,2.509999999999999645e-03,2.410000000000000250e-03,5.352800000000000440e-03,2.149920000000000303e-02,7.557799999999999241e-02,1.068819999999999909e-01
2.863600000000000000e-03,2.399999999999999790e-03,2.529999999999999263e-03,2.429999999999999868e-03,2.449999999999999921e-03,2.410000000000000250e-03,2.657199999999999753e-03,2.090959999999999694e-02,2.419999999999999842e-03,2.549999999999999750e-03
2.637599999999999927e-03,2.399999999999999790e-03,2.519999999999999671e-03,2.410000000000000250e-03,2.519999999999999671e-03,2.419999999999999842e-03,2.657599999999999546e-03,1.779639999999999694e-02,2.399999999999999790e-03,2.479199999999999546e-03
6.661600000000000160e-03,2.168335999999999875e-01,3.844399999999999554e-03,2.410000000000000250e-03,2.539999999999999723e-03,2.399999999999999790e-03,6.057600000000000658e-03,1.707480000000000109e-02,8.761359999999999981e-02,1.609579999999999900e-01
2.697999999999999877e-03,2.399999999999999790e-03,2.559999999999999776e-03,2.419999999999999842e-03,2.509999999999999645e-03,2.399999999999999790e-03,2.529599999999999470e-03,1.756399999999999975e-02,2.449199999999999901e-03,2.716399999999999891e-03
2.648399999999999539e-03,2.399999999999999790e-03,2.509999999999999645e-03,2.429999999999999868e-03,2.499999999999999618e-03,2.410000000000000250e-03,2.539999999999999723e-03,1.958959999999999868e-02,2.578399999999999356e-03,3.533999999999999815e-03
1.109799999999999849e-02,2.103896000000000099e-01,5.945599999999999670e-03,2.410000000000000250e-03,2.539999999999999723e-03,2.429999999999999868e-03,6.555599999999999969e-03,2.311440000000000369e-02,1.041248000000000035e-01,1.577860000000000096e-01
4.853200000000000222e-03,7.811320000000004926e-02,6.279200000000001274e-03,2.429999999999999868e-03,2.519999999999999671e-03,2.419999999999999842e-03,3.160399999999999841e-03,2.254800000000000207e-02,3.602679999999999771e-02,5.495599999999999097e-02
2.617999999999999234e-03,2.399999999999999790e-03,2.469999999999999540e-03,2.410000000000000250e-03,2.479999999999999566e-03,2.399999999999999790e-03,2.469999999999999540e-03,2.194240000000000079e-02,3.119999999999999944e-03,2.588799999999999608e-03
3.961600000000000017e-03,6.934000000000000059e-03,3.028399999999999669e-03,2.449999999999999921e-03,2.499999999999999618e-03,2.399999999999999790e-03,2.549599999999999957e-03,2.104119999999999949e-02,9.130799999999999680e-03,9.937199999999998465e-03
3.418319999999999692e-02,4.887160000000000393e-01,2.719039999999999999e-02,2.549199999999999730e-03,2.479999999999999566e-03,2.469199999999999954e-03,1.211880000000000075e-02,3.183720000000000300e-02,2.114775999999999878e-01,3.139040000000000163e-01
2.627999999999999694e-03,2.410000000000000250e-03,2.549999999999999750e-03,2.410000000000000250e-03,2.489999999999999592e-03,2.399999999999999790e-03,2.588799999999999608e-03,2.503279999999999741e-02,2.637200000000000134e-03,2.419999999999999842e-03
2.638799999999999740e-03,2.439999999999999461e-03,2.519999999999999671e-03,2.410000000000000250e-03,2.519999999999999671e-03,2.410000000000000250e-03,2.410000000000000250e-03,1.933159999999999740e-02,3.592000000000000141e-03,2.549199999999999730e-03
3.383120000000000571e-02,4.534224000000000032e-01,7.112759999999998528e-02,2.666799999999999553e-03,2.569999999999999368e-03,2.831999999999999882e-03,1.520080000000000042e-02,5.113880000000000509e-02,2.979744000000000836e-01,2.443816000000000321e-01
1.404399999999999919e-02,1.204748000000000069e-01,4.276439999999998715e-02,2.429999999999999868e-03,2.509999999999999645e-03,2.399999999999999790e-03,1.037800000000000007e-02,6.285880000000000634e-02,1.591968000000000272e-01,7.732879999999998921e-02
2.746799999999999329e-03,2.419999999999999842e-03,2.529999999999999263e-03,2.429999999999999868e-03,2.499999999999999618e-03,2.410000000000000250e-03,2.429999999999999868e-03,2.936560000000000212e-02,2.756000000000000203e-03,2.548799999999999503e-03
7.771999999999999395e-03,1.080375999999999836e-01,1.408440000000000213e-02,2.439999999999999461e-03,2.479999999999999566e-03,2.419999999999999842e-03,4.360799999999999746e-03,2.192920000000000286e-02,9.744399999999998896e-02,7.072159999999999558e-02
9.801200000000001231e-03,1.698940000000000450e-01,6.375199999999999270e-03,2.419999999999999842e-03,2.489999999999999158e-03,2.399999999999999790e-03,2.873599999999999592e-03,3.023559999999999789e-02,8.045240000000000724e-02,4.205199999999999910e-02
2.775600000000000029e-03,2.410000000000000250e-03,3.067599999999999754e-03,2.439999999999999461e-03,2.489999999999999158e-03,2.410000000000000250e-03,2.932399999999999504e-03,2.005559999999999982e-02,3.649200000000000013e-03,3.246799999999999773e-03
3.000800000000000082e-03,3.494799999999999730e-03,2.499599999999999392e-03,2.410000000000000250e-03,2.459999999999999513e-03,2.399999999999999790e-03,3.208399999999999707e-03,2.634919999999999971e-02,2.558399999999999737e-03,6.719999999999998544e-03
1.819679999999999909e-02,3.463960000000000372e-01,1.633400000000000130e-02,2.410000000000000250e-03,2.499999999999999618e-03,2.399999999999999790e-03,9.666799999999999699e-03,2.396200000000000066e-02,1.731564000000000159e-01,2.104883999999999922e-01
2.549199999999999730e-03,2.410000000000000250e-03,2.519999999999999671e-03,2.459999999999999513e-03,2.429999999999999868e-03,2.399999999999999790e-03,2.479599999999999773e-03,2.120079999999999881e-02,2.606799999999999829e-03,2.509999999999999645e-03
2.913999999999999490e-03,2.399999999999999790e-03,2.529999999999999263e-03,2.419999999999999842e-03,2.479999999999999566e-03,2.399999999999999790e-03,2.499600000000000259e-03,2.219239999999999755e-02,3.108799999999999671e-03,2.725599999999999464e-03
9.749600000000000627e-03,2.861507999999999829e-01,4.159599999999999409e-03,2.449999999999999921e-03,2.519999999999999671e-03,2.399999999999999790e-03,5.697199999999999487e-03,2.064119999999999844e-02,1.184516000000000041e-01,1.883915999999999924e-01
4.315200000000000806e-03,4.834199999999998915e-02,5.130800000000000465e-03,2.576799999999999750e-03,2.449999999999999921e-03,2.410000000000000250e-03,6.197200000000000798e-03,2.504920000000000063e-02,2.448319999999998969e-02,2.395639999999999228e-02
2.871599999999999760e-03,2.410000000000000250e-03,2.479999999999999566e-03,2.410000000000000250e-03,2.439999999999999461e-03,2.419999999999999842e-03,2.864799999999999812e-03,2.437759999999999580e-02,2.873199999999999799e-03,2.824399999999999914e-03
4.128399999999999084e-03,3.685360000000000025e-02,6.353599999999999179e-03,2.419999999999999842e-03,2.559999999999999776e-03,2.399999999999999790e-03,2.999599999999998969e-03,3.272440000000000071e-02,3.686919999999999781e-02,1.885999999999999829e-02
2.236799999999999899e-02,1.902811999999999837e-01,4.785640000000000727e-02,2.932799999999999730e-03,3.627199999999999695e-03,2.419999999999999842e-03,8.949999999999999623e-03,6.873240000000001293e-02,2.697847999999999913e-01,5.034040000000000042e-02
7.398400000000000289e-03,2.409479999999999608e-02,3.417239999999999861e-02,2.459199999999999928e-03,2.489999999999999158e-03,2.557999999999999944e-03,9.656040000000001844e-02,7.099520000000000830e-02,9.926399999999999113e-02,3.226160000000000139e-02
2.884799999999999431e-03,2.410000000000000250e-03,3.136399999999999692e-03,2.419999999999999842e-03,2.449999999999999487e-03,2.410000000000000250e-03,6.383600000000000559e-03,3.454039999999999888e-02,5.605599999999999646e-03,1.162320000000000020e-02
2.965920000000000362e-02,1.134235999999999994e-01,1.236323999999999895e-01,4.027479999999999949e-02,3.435200000000000232e-03,2.410000000000000250e-03,2.487920000000000062e-02,9.622120000000000672e-02,2.774904000000000259e-01,6.220719999999999722e-02
1.482280000000000056e-02,4.152000000000000308e-03,7.653640000000000443e-02,3.288119999999999932e-02,2.449999999999999921e-03,2.625999999999999428e-03,5.621360000000000245e-02,8.386440000000000561e-02,9.906280000000000641e-02,2.977279999999999857e-02
3.995199999999999967e-03,2.399999999999999790e-03,1.402200000000000148e-02,3.634399999999999437e-03,2.499999999999999618e-03,2.410000000000000250e-03,9.357999999999999999e-03,5.414680000000000187e-02,2.382000000000000436e-02,7.818399999999999656e-03
9.026799999999999755e-03,6.792360000000000064e-02,3.082959999999999520e-02,7.324000000000000649e-03,2.539199999999999704e-03,2.399999999999999790e-03,3.963999999999999642e-03,6.276560000000000472e-02,9.570120000000000016e-02,1.413080000000000065e-02
1.153039999999999968e-02,1.243920000000000269e-02,8.076279999999999570e-02,3.897239999999999732e-02,2.529999999999999263e-03,2.410000000000000250e-03,6.317999999999999831e-03,7.490239999999999398e-02,1.068551999999999974e-01,2.092599999999999669e-02
5.533599999999999630e-03,2.399999999999999790e-03,2.890840000000000423e-02,1.826120000000000174e-02,2.519999999999999671e-03,2.399999999999999790e-03,6.436320000000000929e-02,7.205040000000000056e-02,3.664359999999999840e-02,1.405239999999999788e-02
3.032799999999999992e-03,2.399999999999999790e-03,2.637599999999999494e-03,2.762799999999999284e-03,2.500000000000000052e-03,2.399999999999999790e-03,1.117320000000000119e-02,5.998000000000000553e-02,4.997600000000000479e-03,6.682400000000000666e-03
1.370880000000000015e-02,3.006799999999999577e-03,4.574999999999999206e-02,2.096519999999999981e-02,2.628799999999999713e-03,2.410000000000000250e-03,1.192840000000000046e-02,9.128680000000000128e-02,1.249019999999999991e-01,2.808439999999999895e-02
7.572400000000000832e-03,2.399999999999999790e-03,3.746080000000000937e-02,1.529720000000000038e-02,2.489999999999999158e-03,2.783199999999999997e-03,8.834719999999998685e-02,7.200199999999999656e-02,5.064400000000000845e-02,1.668599999999999944e-02
3.429599999999999663e-03,2.399999999999999790e-03,2.489999999999999158e-03,2.399999999999999790e-03,2.479999999999999566e-03,2.399999999999999790e-03,1.004640000000000220e-02,5.283119999999999483e-02,3.627599999999999922e-03,7.125600000000000163e-03
1.701800000000000188e-02,7.441359999999999641e-02,8.630599999999999383e-02,3.534280000000000060e-02,3.151199999999999401e-03,2.399999999999999790e-03,3.801759999999999862e-02,9.117200000000000304e-02,1.695579999999999865e-01,3.228840000000000182e-02
1.400199999999999882e-02,4.279600000000000591e-03,9.501120000000000398e-02,3.315959999999999741e-02,2.589199999999999835e-03,2.419999999999999842e-03,4.762640000000000623e-02,9.052639999999999298e-02,1.057968000000000103e-01,2.524120000000000530e-02
4.398000000000000000e-03,2.399999999999999790e-03,5.120320000000000427e-02,1.327680000000000179e-02,2.519999999999999671e-03,2.390399999999999556e-03,7.063999999999999967e-03,5.263160000000000061e-02,3.589319999999999317e-02,9.749999999999999986e-03
9.134800000000000211e-03,9.633999999999998468e-03,7.629679999999998408e-02,3.699759999999999854e-02,2.539999999999999723e-03,2.399999999999999790e-03,5.215999999999999283e-03,7.531079999999999719e-02,9.922159999999999314e-02,1.642520000000000091e-02
1.693520000000000095e-02,2.509599999999999852e-03,5.593479999999999980e-02,4.274559999999999471e-02,2.529999999999999263e-03,2.419999999999999842e-03,1.211480000000000196e-02,1.085535999999999862e-01,8.001359999999999029e-02,1.815479999999999872e-02
4.916000000000000231e-03,2.419999999999999842e-03,1.450920000000000161e-02,4.016399999999998964e-03,2.509999999999999645e-03,2.399999999999999790e-03,1.082479999999999901e-02,6.145559999999999912e-02,6.810800000000000534e-03,5.611599999999999575e-03
3.985599999999999733e-03,2.399999999999999790e-03,9.383600000000000621e-03,6.736799999999999386e-03,2.529999999999999263e-03,2.399999999999999790e-03,1.173519999999999945e-02,6.166039999999999716e-02,1.546440000000000314e-02,2.155080000000000190e-02
3.430039999999999478e-02,1.918440000000000076e-02,8.395479999999999610e-02,4.625839999999999119e-02,1.032600000000000011e-02,2.439999999999999461e-03,3.134040000000000437e-02,1.358648000000000078e-01,1.456331999999999904e-01,3.398519999999999319e-02
7.696400000000000810e-03,2.419999999999999842e-03,3.189600000000000074e-02,1.916879999999999626e-02,2.469999999999999540e-03,2.399999999999999790e-03,6.524120000000001307e-02,9.194879999999999720e-02,7.471200000000001624e-03,1.793959999999999999e-02
4.055199999999999257e-03,2.410000000000000250e-03,5.316800000000000866e-03,4.377999999999999947e-03,2.519999999999999671e-03,2.429999999999999868e-03,2.015919999999999865e-02,6.823400000000000298e-02,2.527999999999999432e-03,4.829199999999999639e-03
2.260320000000000037e-02,2.368280000000000038e-02,4.265079999999999566e-02,2.600279999999999953e-02,7.771999999999999395e-03,2.449599999999999694e-03,4.193240000000000162e-02,1.190059999999999868e-01,8.377880000000001437e-02,2.261199999999999322e-02
1.946840000000000029e-02,2.509200000000000059e-03,4.207159999999999372e-02,2.529439999999999814e-02,2.519599999999999444e-03,2.410000000000000250e-03,3.747080000000000549e-02,1.218144000000000032e-01,5.982359999999999067e-02,2.301639999999999936e-02
3.957199999999999260e-03,2.410000000000000250e-03,2.469999999999999540e-03,2.419999999999999842e-03,2.519999999999999671e-03,2.399999999999999790e-03,1.883920000000000039e-02,6.824159999999999948e-02,2.399999999999999790e-03,6.253199999999999557e-03
5.150799999999999650e-03,2.399999999999999790e-03,2.902399999999999858e-03,2.419999999999999842e-03,2.469999999999999540e-03,2.429999999999999868e-03,3.437199999999999631e-03,6.682760000000000089e-02,8.765200000000000768e-03,5.422399999999999963e-03
1.836359999999999729e-02,3.009200000000000069e-03,1.892480000000000204e-02,2.488799999999999346e-03,2.746399999999999536e-03,2.399999999999999790e-03,9.975999999999998757e-03,1.098739999999999994e-01,9.973200000000000121e-02,1.404880000000000018e-02
7.577200000000000081e-03,3.435999999999999818e-03,4.095600000000000455e-03,2.654799999999999695e-03,2.459999999999999513e-03,2.498800000000000240e-03,8.593800000000000050e-02,9.312720000000000720e-02,4.026399999999999424e-03,3.082359999999999961e-02
3.495999999999999542e-03,2.410000000000000250e-03,2.529999999999999263e-03,2.419999999999999842e-03,2.499999999999999618e-03,2.399999999999999790e-03,1.465800000000000089e-02,6.948759999999999659e-02,2.969199999999999964e-03,7.096800000000000330e-03
2.640280000000000404e-02,3.832799999999999922e-03,2.778400000000000314e-02,4.576799999999999792e-03,4.568000000000000012e-03,2.410000000000000250e-03,2.882480000000000112e-02,1.426351999999999898e-01,1.178580000000000044e-01,2.816839999999999969e-02
8.843199999999998978e-03,6.799999999999998754e-03,2.862879999999999939e-02,3.997200000000000232e-03,2.489999999999999158e-03,2.557999999999999944e-03,1.036851999999999774e-01,1.079600000000000143e-01,3.887719999999999371e-02,3.735639999999999100e-02
3.798000000000000161e-03,2.419999999999999842e-03,2.499999999999999618e-03,2.429999999999999868e-03,2.559999999999999776e-03,2.410000000000000250e-03,2.915840000000000445e-02,6.646479999999999055e-02,2.596400000000000010e-03,9.599599999999999800e-03
6.327800000000000091e-02,2.967151999999999568e-01,1.622412000000000021e-01,3.560200000000000170e-02,7.679999999999998460e-03,1.992160000000000111e-02,6.810727999999999227e-01,2.665235999999999716e-01,2.230343999999999938e-01,9.280160000000001186e-02
5.830279999999999491e-02,2.422483999999999749e-01,1.421604000000000201e-01,2.588680000000000148e-02,5.087200000000000055e-03,2.119399999999999756e-02,6.727712000000000137e-01,2.595663999999999749e-01,2.185020000000000018e-01,7.534960000000000269e-02
5.821200000000001200e-03,2.399999999999999790e-03,2.725599999999999464e-03,2.429999999999999868e-03,2.539999999999999723e-03,2.399999999999999790e-03,6.658400000000000082e-03,7.691439999999999388e-02,4.344800000000000224e-03,7.498400000000000551e-03
3.856879999999999337e-02,1.777379999999999793e-01,7.749559999999999782e-02,1.918440000000000423e-02,6.062800000000001001e-03,1.306479999999999968e-02,3.671055999999999764e-01,1.544988000000000195e-01,1.031368000000000007e-01,4.004279999999999645e-02
1.298971999999999904e-01,5.783171999999999757e-01,2.037008000000000152e-01,4.346800000000000663e-02,2.829560000000000061e-02,7.028679999999999650e-02,1.500239199999999995e+00,4.463567999999999980e-01,3.088083999999999829e-01,1.328016000000000196e-01
5.885599999999999513e-03,2.399999999999999790e-03,2.883199999999999392e-03,2.419999999999999842e-03,2.499999999999999618e-03,2.410000000000000250e-03,3.555080000000000046e-02,7.198160000000000669e-02,4.046400000000000344e-03,1.310880000000000031e-02
3.740400000000000062e-03,2.399999999999999790e-03,2.539999999999999723e-03,2.429999999999999868e-03,2.499999999999999618e-03,2.410000000000000250e-03,2.460479999999999612e-02,6.590880000000000349e-02,3.293599999999999826e-03,1.290520000000000035e-02
1.641555999999999849e-01,7.778376000000000179e-01,3.321163999999999783e-01,7.105639999999999179e-02,4.310079999999999467e-02,8.665079999999998617e-02,1.697663200000000039e+00,5.495008000000000115e-01,4.977688000000000668e-01,1.922940000000000205e-01
1.345800000000000121e-02,6.294639999999999957e-02,4.699519999999998698e-02,2.745999999999999743e-03,2.499999999999999618e-03,3.665199999999999535e-03,1.302276000000000267e-01,8.763959999999999806e-02,9.372800000000000575e-02,3.463359999999999356e-02
7.751320000000000432e-02,3.417599999999999805e-03,2.499999999999999618e-03,2.439999999999999461e-03,2.509999999999999645e-03,2.399999999999999790e-03,1.201720000000000045e-02,7.757000000000000006e-02,2.399999999999999790e-03,1.535719999999999967e-02
9.235079999999999678e-02,3.400987999999999789e-01,2.901307999999999665e-01,1.941640000000000033e-02,1.327079999999999926e-02,2.127439999999999887e-02,4.707859999999999823e-01,4.538956000000000102e-01,2.790759999999999907e-01,5.564000000000000196e-02
1.718760000000000079e-02,7.669280000000001929e-02,8.252840000000000176e-02,2.537599999999999665e-03,2.569199999999999349e-03,2.429999999999999868e-03,8.601480000000000237e-02,1.541020000000000167e-01,9.838759999999999173e-02,2.067959999999999937e-02
3.217599999999999714e-03,2.410000000000000250e-03,2.479999999999999566e-03,2.399999999999999790e-03,2.489999999999999158e-03,2.399999999999999790e-03,3.296400000000000111e-03,4.833799999999999208e-02,2.498400000000000013e-03,4.685199999999999608e-03
2.544520000000000462e-02,1.606372000000000355e-01,3.326679999999999915e-02,6.153600000000000389e-03,5.881199999999999622e-03,1.323799999999999977e-02,4.282104000000000465e-01,1.007623999999999881e-01,9.491479999999999362e-02,2.341640000000000388e-02
